video_id,format,channels,sample_width,frame_rate,number_of_frames,duration_seconds,VideoFpath,truth,speaker_id
6PV39-AFqHI,wav,2,2,16000,288000,18.0,../data/speech/concat_audio_df2/id60730/6PV39-AFqHI.wav,True,id60730
MQSdoFl5YKc,wav,2,2,16000,216320,13.52,../data/speech/concat_audio_df2/id06304/MQSdoFl5YKc.wav,True,id06304
tYDW6QI4E6Q,wav,2,2,16000,366720,22.92,../data/speech/concat_audio_df2/id06304/tYDW6QI4E6Q.wav,True,id06304
Q7YTcycmZtU,wav,2,2,16000,19840,1.24,../data/speech/concat_audio_df2/id06304/Q7YTcycmZtU.wav,True,id06304
_bgRbnNH92c,wav,2,2,16000,33280,2.08,../data/speech/concat_audio_df2/id06304/_bgRbnNH92c.wav,True,id06304
yPH8bAtXIBU,wav,2,2,16000,237440,14.84,../data/speech/concat_audio_df2/id06304/yPH8bAtXIBU.wav,True,id06304
Wp7Ci1uMKSk,wav,2,2,16000,19840,1.24,../data/speech/concat_audio_df2/id06304/Wp7Ci1uMKSk.wav,True,id06304
9ShJmZTHWJw,wav,2,2,16000,154240,9.64,../data/speech/concat_audio_df2/id06304/9ShJmZTHWJw.wav,True,id06304
vMyg9JH3GXk,wav,2,2,16000,155520,9.72,../data/speech/concat_audio_df2/id06304/vMyg9JH3GXk.wav,True,id06304
J2xhGud63yM,wav,2,2,16000,106240,6.64,../data/speech/concat_audio_df2/id06304/J2xhGud63yM.wav,True,id06304
8RzdTEMk9cI,wav,2,2,16000,21120,1.32,../data/speech/concat_audio_df2/id06304/8RzdTEMk9cI.wav,True,id06304
kjDEt6lhyk4,wav,2,2,16000,262400,16.4,../data/speech/concat_audio_df2/id06304/kjDEt6lhyk4.wav,True,id06304
wihQnDcgdUQ,wav,2,2,16000,62720,3.92,../data/speech/concat_audio_df2/id06304/wihQnDcgdUQ.wav,True,id06304
YokTSaKC0Ds,wav,2,2,16000,28160,1.76,../data/speech/concat_audio_df2/id06304/YokTSaKC0Ds.wav,True,id06304
JJ0Ico_ShWw,wav,2,2,16000,206720,12.92,../data/speech/concat_audio_df2/id06304/JJ0Ico_ShWw.wav,True,id06304
-EakGFowCyY,wav,2,2,16000,161280,10.08,../data/speech/concat_audio_df2/id06304/-EakGFowCyY.wav,True,id06304
vFmfblU5zPM,wav,2,2,16000,129920,8.12,../data/speech/concat_audio_df2/id06304/vFmfblU5zPM.wav,True,id06304
tRrgzAokAis,wav,2,2,16000,176640,11.04,../data/speech/concat_audio_df2/id06304/tRrgzAokAis.wav,True,id06304
tDYenuM77Mg,wav,2,2,16000,151680,9.48,../data/speech/concat_audio_df2/id06304/tDYenuM77Mg.wav,True,id06304
3tf5oVE3c90,wav,2,2,16000,208000,13.0,../data/speech/concat_audio_df2/id26192/3tf5oVE3c90.wav,True,id26192
5mW2qY8jHwg,wav,2,2,16000,617600,38.6,../data/speech/concat_audio_df2/id26192/5mW2qY8jHwg.wav,True,id26192
gRF-eVvKzhM,wav,2,2,16000,278400,17.4,../data/speech/concat_audio_df2/id26192/gRF-eVvKzhM.wav,True,id26192
STDXtcDbshs,wav,2,2,16000,254720,15.92,../data/speech/concat_audio_df2/id26192/STDXtcDbshs.wav,True,id26192
3F-j2Fi3dgs,wav,2,2,16000,304640,19.04,../data/speech/concat_audio_df2/id26192/3F-j2Fi3dgs.wav,True,id26192
EP_MMZqm7u4,wav,2,2,16000,135680,8.48,../data/speech/concat_audio_df2/id26192/EP_MMZqm7u4.wav,True,id26192
D7j7oaAXCi0,wav,2,2,16000,628480,39.28,../data/speech/concat_audio_df2/id26192/D7j7oaAXCi0.wav,True,id26192
Ocr2jsa99BY,wav,2,2,16000,581120,36.32,../data/speech/concat_audio_df2/id26192/Ocr2jsa99BY.wav,True,id26192
W5UZAlxoGHE,wav,2,2,16000,560000,35.0,../data/speech/concat_audio_df2/id26192/W5UZAlxoGHE.wav,True,id26192
-RWQRUyJ9I0,wav,2,2,16000,261760,16.36,../data/speech/concat_audio_df2/id26192/-RWQRUyJ9I0.wav,True,id26192
A5rrkDcAKMc,wav,2,2,16000,484480,30.28,../data/speech/concat_audio_df2/id26192/A5rrkDcAKMc.wav,True,id26192
cRjqwn3FRX4,wav,2,2,16000,229760,14.36,../data/speech/concat_audio_df2/id26192/cRjqwn3FRX4.wav,True,id26192
JXnZvNVvTxQ,wav,2,2,16000,236160,14.76,../data/speech/concat_audio_df2/id26192/JXnZvNVvTxQ.wav,True,id26192
FfJisRyon90,wav,2,2,16000,634240,39.64,../data/speech/concat_audio_df2/id26192/FfJisRyon90.wav,True,id26192
pWZ2qBFT-vE,wav,2,2,16000,889600,55.6,../data/speech/concat_audio_df2/id26192/pWZ2qBFT-vE.wav,True,id26192
mZv2c1-GFQg,wav,2,2,16000,273920,17.12,../data/speech/concat_audio_df2/id26192/mZv2c1-GFQg.wav,True,id26192
m-lmPUGbTn4,wav,2,2,16000,350080,21.88,../data/speech/concat_audio_df2/id26192/m-lmPUGbTn4.wav,True,id26192
zVfot7KSgjg,wav,2,2,16000,519040,32.44,../data/speech/concat_audio_df2/id26192/zVfot7KSgjg.wav,True,id26192
XcgTCzVRAc8,wav,2,2,16000,129920,8.12,../data/speech/concat_audio_df2/id26192/XcgTCzVRAc8.wav,True,id26192
npK3Mfhdj1I,wav,2,2,16000,353920,22.12,../data/speech/concat_audio_df2/id26192/npK3Mfhdj1I.wav,True,id26192
PJTy1gwg7_g,wav,2,2,16000,469760,29.36,../data/speech/concat_audio_df2/id26192/PJTy1gwg7_g.wav,True,id26192
3uQHRv69ZCk,wav,2,2,16000,355840,22.24,../data/speech/concat_audio_df2/id26192/3uQHRv69ZCk.wav,True,id26192
LrU_mCfOFjg,wav,2,2,16000,327680,20.48,../data/speech/concat_audio_df2/id26192/LrU_mCfOFjg.wav,True,id26192
rkMWim5F7S0,wav,2,2,16000,553600,34.6,../data/speech/concat_audio_df2/id26192/rkMWim5F7S0.wav,True,id26192
l2MVLBTHHNE,wav,2,2,16000,766080,47.88,../data/speech/concat_audio_df2/id26192/l2MVLBTHHNE.wav,True,id26192
spAMeDvkJdk,wav,2,2,16000,423040,26.44,../data/speech/concat_audio_df2/id26192/spAMeDvkJdk.wav,True,id26192
3BBOeyD6WOY,wav,2,2,16000,273920,17.12,../data/speech/concat_audio_df2/id26192/3BBOeyD6WOY.wav,True,id26192
LHJUYudypIQ,wav,2,2,16000,570880,35.68,../data/speech/concat_audio_df2/id26192/LHJUYudypIQ.wav,True,id26192
Q-UoZeTZIZA,wav,2,2,16000,504320,31.52,../data/speech/concat_audio_df2/id26192/Q-UoZeTZIZA.wav,True,id26192
fwZKEhggeSI,wav,2,2,16000,529920,33.12,../data/speech/concat_audio_df2/id26192/fwZKEhggeSI.wav,True,id26192
oh4pf9s3-5I,wav,2,2,16000,234240,14.64,../data/speech/concat_audio_df2/id26192/oh4pf9s3-5I.wav,True,id26192
hW9WjA1M_3k,wav,2,2,16000,191360,11.96,../data/speech/concat_audio_df2/id26192/hW9WjA1M_3k.wav,True,id26192
sziYjGoJfjE,wav,2,2,16000,240000,15.0,../data/speech/concat_audio_df2/id26192/sziYjGoJfjE.wav,True,id26192
L6e5qSVHJTk,wav,2,2,16000,138880,8.68,../data/speech/concat_audio_df2/id55482/L6e5qSVHJTk.wav,True,id55482
YgUz5Hk8xdM,wav,2,2,16000,200960,12.56,../data/speech/concat_audio_df2/id55482/YgUz5Hk8xdM.wav,True,id55482
JkkylNyjKco,wav,2,2,16000,224000,14.0,../data/speech/concat_audio_df2/id55482/JkkylNyjKco.wav,True,id55482
7J0m6CXGlkk,wav,2,2,16000,299520,18.72,../data/speech/concat_audio_df2/id55482/7J0m6CXGlkk.wav,True,id55482
15YOh4x2T9M,wav,2,2,16000,852480,53.28,../data/speech/concat_audio_df2/id55482/15YOh4x2T9M.wav,True,id55482
qatufyaCDQ4,wav,2,2,16000,205440,12.84,../data/speech/concat_audio_df2/id55482/qatufyaCDQ4.wav,True,id55482
HFYjc9TqIpQ,wav,2,2,16000,205440,12.84,../data/speech/concat_audio_df2/id55482/HFYjc9TqIpQ.wav,True,id55482
x4xgTw9QJ_E,wav,2,2,16000,180480,11.28,../data/speech/concat_audio_df2/id55482/x4xgTw9QJ_E.wav,True,id55482
22bW0ehM6ck,wav,2,2,16000,115200,7.2,../data/speech/concat_audio_df2/id55482/22bW0ehM6ck.wav,True,id55482
5Q80GpjnG2U,wav,2,2,16000,323840,20.24,../data/speech/concat_audio_df2/id05829/5Q80GpjnG2U.wav,True,id05829
KTueyXC46dU,wav,2,2,16000,688640,43.04,../data/speech/concat_audio_df2/id05829/KTueyXC46dU.wav,True,id05829
2We9BAuMDow,wav,2,2,16000,85760,5.36,../data/speech/concat_audio_df2/id08776/2We9BAuMDow.wav,True,id08776
NeVTuprwwjI,wav,2,2,16000,219520,13.72,../data/speech/concat_audio_df2/id08776/NeVTuprwwjI.wav,True,id08776
73bwfKJFZSw,wav,2,2,16000,357760,22.36,../data/speech/concat_audio_df2/id08776/73bwfKJFZSw.wav,True,id08776
nswdDoBVFDI,wav,2,2,16000,122240,7.64,../data/speech/concat_audio_df2/id08776/nswdDoBVFDI.wav,True,id08776
sTRyj7wL3r4,wav,2,2,16000,155520,9.72,../data/speech/concat_audio_df2/id08776/sTRyj7wL3r4.wav,True,id08776
jm-3PNa4d7o,wav,2,2,16000,202240,12.64,../data/speech/concat_audio_df2/id08776/jm-3PNa4d7o.wav,True,id08776
YXBKEthir18,wav,2,2,16000,423040,26.44,../data/speech/concat_audio_df2/id08776/YXBKEthir18.wav,True,id08776
BWdG4WMhwxs,wav,2,2,16000,186880,11.68,../data/speech/concat_audio_df2/id08776/BWdG4WMhwxs.wav,True,id08776
wrZdt8xrASU,wav,2,2,16000,106240,6.64,../data/speech/concat_audio_df2/id08776/wrZdt8xrASU.wav,True,id08776
wNxbAQEpiMg,wav,2,2,16000,106240,6.64,../data/speech/concat_audio_df2/id08776/wNxbAQEpiMg.wav,True,id08776
KfIs8B_nvUw,wav,2,2,16000,416640,26.04,../data/speech/concat_audio_df2/id08776/KfIs8B_nvUw.wav,True,id08776
3ILC4wHNYyA,wav,2,2,16000,585600,36.6,../data/speech/concat_audio_df2/id08776/3ILC4wHNYyA.wav,True,id08776
EaiHaIQ9anU,wav,2,2,16000,465280,29.08,../data/speech/concat_audio_df2/id08776/EaiHaIQ9anU.wav,True,id08776
J0463HPSsBY,wav,2,2,16000,193920,12.12,../data/speech/concat_audio_df2/id08776/J0463HPSsBY.wav,True,id08776
ccOBLpVWSc8,wav,2,2,16000,49920,3.12,../data/speech/concat_audio_df2/id08776/ccOBLpVWSc8.wav,True,id08776
jtUXH6qwB9g,wav,2,2,16000,193280,12.08,../data/speech/concat_audio_df2/id08776/jtUXH6qwB9g.wav,True,id08776
-YRzyYK-1fs,wav,2,2,16000,608000,38.0,../data/speech/concat_audio_df2/id33609/-YRzyYK-1fs.wav,True,id33609
vvYeS3HjswI,wav,2,2,16000,321280,20.08,../data/speech/concat_audio_df2/id33609/vvYeS3HjswI.wav,True,id33609
j05RwyzT_3U,wav,2,2,16000,352640,22.04,../data/speech/concat_audio_df2/id33609/j05RwyzT_3U.wav,True,id33609
CGeUGr8Kr-Y,wav,2,2,16000,262400,16.4,../data/speech/concat_audio_df2/id13901/CGeUGr8Kr-Y.wav,True,id13901
YUbob_DusYQ,wav,2,2,16000,173440,10.84,../data/speech/concat_audio_df2/id13901/YUbob_DusYQ.wav,True,id13901
siaShXFCyTg,wav,2,2,16000,115840,7.24,../data/speech/concat_audio_df2/id13901/siaShXFCyTg.wav,True,id13901
ggHTxWVVQAQ,wav,2,2,16000,377600,23.6,../data/speech/concat_audio_df2/id52962/ggHTxWVVQAQ.wav,True,id52962
R79TSJ8x4M0,wav,2,2,16000,599680,37.48,../data/speech/concat_audio_df2/id52962/R79TSJ8x4M0.wav,True,id52962
CEyusERPKXc,wav,2,2,16000,523520,32.72,../data/speech/concat_audio_df2/id52962/CEyusERPKXc.wav,True,id52962
e5qZzF-xo7w,wav,2,2,16000,136320,8.52,../data/speech/concat_audio_df2/id52962/e5qZzF-xo7w.wav,True,id52962
sWcfq0mCvhk,wav,2,2,16000,408320,25.52,../data/speech/concat_audio_df2/id52962/sWcfq0mCvhk.wav,True,id52962
uxyBe0FATmI,wav,2,2,16000,471040,29.44,../data/speech/concat_audio_df2/id52962/uxyBe0FATmI.wav,True,id52962
3BS1XYBMvy0,wav,2,2,16000,211200,13.2,../data/speech/concat_audio_df2/id52962/3BS1XYBMvy0.wav,True,id52962
UsaAHiXOCJ8,wav,2,2,16000,430720,26.92,../data/speech/concat_audio_df2/id52962/UsaAHiXOCJ8.wav,True,id52962
SG5NBc8RrOg,wav,2,2,16000,575360,35.96,../data/speech/concat_audio_df2/id52962/SG5NBc8RrOg.wav,True,id52962
2ahJNHMeNzk,wav,2,2,16000,402560,25.16,../data/speech/concat_audio_df2/id52962/2ahJNHMeNzk.wav,True,id52962
fdW_QrKNniM,wav,2,2,16000,60160,3.76,../data/speech/concat_audio_df2/id14026/fdW_QrKNniM.wav,True,id14026
sBrzyNTLMlQ,wav,2,2,16000,399360,24.96,../data/speech/concat_audio_df2/id14026/sBrzyNTLMlQ.wav,True,id14026
0BX--NNWhgE,wav,2,2,16000,473600,29.6,../data/speech/concat_audio_df2/id14026/0BX--NNWhgE.wav,True,id14026
kmo6IWlUxxI,wav,2,2,16000,597760,37.36,../data/speech/concat_audio_df2/id14026/kmo6IWlUxxI.wav,True,id14026
V69cYfByTTM,wav,2,2,16000,611200,38.2,../data/speech/concat_audio_df2/id14026/V69cYfByTTM.wav,True,id14026
O9qU4wNUWjY,wav,2,2,16000,444160,27.76,../data/speech/concat_audio_df2/id14026/O9qU4wNUWjY.wav,True,id14026
kw6NMpGVLi8,wav,2,2,16000,707200,44.2,../data/speech/concat_audio_df2/id14026/kw6NMpGVLi8.wav,True,id14026
413r5wFXgVE,wav,2,2,16000,42240,2.64,../data/speech/concat_audio_df2/id14026/413r5wFXgVE.wav,True,id14026
wPGjSq-WIB4,wav,2,2,16000,448640,28.04,../data/speech/concat_audio_df2/id14026/wPGjSq-WIB4.wav,True,id14026
9kK26rIun0w,wav,2,2,16000,486400,30.4,../data/speech/concat_audio_df2/id14026/9kK26rIun0w.wav,True,id14026
Ni912hLE4oE,wav,2,2,16000,657920,41.12,../data/speech/concat_audio_df2/id14026/Ni912hLE4oE.wav,True,id14026
DGfiOSpugT4,wav,2,2,16000,202880,12.68,../data/speech/concat_audio_df2/id14026/DGfiOSpugT4.wav,True,id14026
WvLQIROIarc,wav,2,2,16000,77440,4.84,../data/speech/concat_audio_df2/id14026/WvLQIROIarc.wav,True,id14026
CBJ6GSBr_HQ,wav,2,2,16000,256640,16.04,../data/speech/concat_audio_df2/id25408/CBJ6GSBr_HQ.wav,True,id25408
WydaeyyAt_w,wav,2,2,16000,704000,44.0,../data/speech/concat_audio_df2/id25408/WydaeyyAt_w.wav,True,id25408
J0ufIN_WpH0,wav,2,2,16000,236160,14.76,../data/speech/concat_audio_df2/id25408/J0ufIN_WpH0.wav,True,id25408
GjtlAijuP1c,wav,2,2,16000,841600,52.6,../data/speech/concat_audio_df2/id25408/GjtlAijuP1c.wav,True,id25408
BgTzNNz5hr8,wav,2,2,16000,159360,9.96,../data/speech/concat_audio_df2/id25408/BgTzNNz5hr8.wav,True,id25408
BvxuZeydu6M,wav,2,2,16000,418560,26.16,../data/speech/concat_audio_df2/id25408/BvxuZeydu6M.wav,True,id25408
Vd-_PeuprDQ,wav,2,2,16000,407040,25.44,../data/speech/concat_audio_df2/id25408/Vd-_PeuprDQ.wav,True,id25408
U22kXboc2xg,wav,2,2,16000,375040,23.44,../data/speech/concat_audio_df2/id25408/U22kXboc2xg.wav,True,id25408
O3mENHEeqgs,wav,2,2,16000,373760,23.36,../data/speech/concat_audio_df2/id25408/O3mENHEeqgs.wav,True,id25408
5TbryyAJG2c,wav,2,2,16000,272640,17.04,../data/speech/concat_audio_df2/id25408/5TbryyAJG2c.wav,True,id25408
mbEfSVKt1fY,wav,2,2,16000,305280,19.08,../data/speech/concat_audio_df2/id25408/mbEfSVKt1fY.wav,True,id25408
ihRqRbdl2UI,wav,2,2,16000,360960,22.56,../data/speech/concat_audio_df2/id25408/ihRqRbdl2UI.wav,True,id25408
ZkPIyhf-uVk,wav,2,2,16000,234880,14.68,../data/speech/concat_audio_df2/id25408/ZkPIyhf-uVk.wav,True,id25408
XhAyodVCtyI,wav,2,2,16000,520320,32.52,../data/speech/concat_audio_df2/id25408/XhAyodVCtyI.wav,True,id25408
gwsbvcrry3o,wav,2,2,16000,320640,20.04,../data/speech/concat_audio_df2/id25408/gwsbvcrry3o.wav,True,id25408
t3CmEU894Ac,wav,2,2,16000,368640,23.04,../data/speech/concat_audio_df2/id25408/t3CmEU894Ac.wav,True,id25408
-377rCXgmIQ,wav,2,2,16000,340480,21.28,../data/speech/concat_audio_df2/id25408/-377rCXgmIQ.wav,True,id25408
cEGyhnHrG5k,wav,2,2,16000,490240,30.64,../data/speech/concat_audio_df2/id25408/cEGyhnHrG5k.wav,True,id25408
BfCZXexMSBY,wav,2,2,16000,411520,25.72,../data/speech/concat_audio_df2/id25408/BfCZXexMSBY.wav,True,id25408
RWtAectxp_Q,wav,2,2,16000,538880,33.68,../data/speech/concat_audio_df2/id25408/RWtAectxp_Q.wav,True,id25408
d3_6RQNNl_Q,wav,2,2,16000,520960,32.56,../data/speech/concat_audio_df2/id25408/d3_6RQNNl_Q.wav,True,id25408
PMVXpdix2ug,wav,2,2,16000,430080,26.88,../data/speech/concat_audio_df2/id25408/PMVXpdix2ug.wav,True,id25408
1eBJWiE6Nf8,wav,2,2,16000,382080,23.88,../data/speech/concat_audio_df2/id25408/1eBJWiE6Nf8.wav,True,id25408
VWqTM2fyfrA,wav,2,2,16000,305280,19.08,../data/speech/concat_audio_df2/id25408/VWqTM2fyfrA.wav,True,id25408
D8__-H2M48o,wav,2,2,16000,515200,32.2,../data/speech/concat_audio_df2/id25408/D8__-H2M48o.wav,True,id25408
GGHfGSbd2Z0,wav,2,2,16000,162560,10.16,../data/speech/concat_audio_df2/id08519/GGHfGSbd2Z0.wav,True,id08519
KCrTDPYtDY4,wav,2,2,16000,788480,49.28,../data/speech/concat_audio_df2/id08519/KCrTDPYtDY4.wav,True,id08519
2wp0QDby5HQ,wav,2,2,16000,714240,44.64,../data/speech/concat_audio_df2/id08519/2wp0QDby5HQ.wav,True,id08519
MNcyIZ2_5k0,wav,2,2,16000,371840,23.24,../data/speech/concat_audio_df2/id08519/MNcyIZ2_5k0.wav,True,id08519
ytRT-ZbMtyw,wav,2,2,16000,170880,10.68,../data/speech/concat_audio_df2/id08519/ytRT-ZbMtyw.wav,True,id08519
8ZPALDUlZHk,wav,2,2,16000,184320,11.52,../data/speech/concat_audio_df2/id08519/8ZPALDUlZHk.wav,True,id08519
ybrkRk5zbIM,wav,2,2,16000,18560,1.16,../data/speech/concat_audio_df2/id08519/ybrkRk5zbIM.wav,True,id08519
Z51GqaS2he4,wav,2,2,16000,322560,20.16,../data/speech/concat_audio_df2/id08519/Z51GqaS2he4.wav,True,id08519
5-TsM501oWc,wav,2,2,16000,264960,16.56,../data/speech/concat_audio_df2/id08519/5-TsM501oWc.wav,True,id08519
c6Itt7nI87A,wav,2,2,16000,65280,4.08,../data/speech/concat_audio_df2/id08519/c6Itt7nI87A.wav,True,id08519
NxtrMwk2uQw,wav,2,2,16000,279040,17.44,../data/speech/concat_audio_df2/id08519/NxtrMwk2uQw.wav,True,id08519
yUKw1v13gSY,wav,2,2,16000,500480,31.28,../data/speech/concat_audio_df2/id08519/yUKw1v13gSY.wav,True,id08519
uTjtaity_jM,wav,2,2,16000,246400,15.4,../data/speech/concat_audio_df2/id08519/uTjtaity_jM.wav,True,id08519
-d1KZFL_A-U,wav,2,2,16000,122880,7.68,../data/speech/concat_audio_df2/id08519/-d1KZFL_A-U.wav,True,id08519
ubifZkpaOxA,wav,2,2,16000,335360,20.96,../data/speech/concat_audio_df2/id08519/ubifZkpaOxA.wav,True,id08519
xNXhAPqjoDE,wav,2,2,16000,171520,10.72,../data/speech/concat_audio_df2/id08519/xNXhAPqjoDE.wav,True,id08519
yil8lwkKXWc,wav,2,2,16000,185600,11.6,../data/speech/concat_audio_df2/id08519/yil8lwkKXWc.wav,True,id08519
8JkhFxGuNLs,wav,2,2,16000,328320,20.52,../data/speech/concat_audio_df2/id08519/8JkhFxGuNLs.wav,True,id08519
8QngfNOFqZg,wav,2,2,16000,64640,4.04,../data/speech/concat_audio_df2/id08519/8QngfNOFqZg.wav,True,id08519
A1xHkfRr234,wav,2,2,16000,79360,4.96,../data/speech/concat_audio_df2/id08519/A1xHkfRr234.wav,True,id08519
CYXrCt77vUc,wav,2,2,16000,232960,14.56,../data/speech/concat_audio_df2/id08519/CYXrCt77vUc.wav,True,id08519
luqv75jeS4Y,wav,2,2,16000,268800,16.8,../data/speech/concat_audio_df2/id08519/luqv75jeS4Y.wav,True,id08519
gChAKsytxYI,wav,2,2,16000,92800,5.8,../data/speech/concat_audio_df2/id08519/gChAKsytxYI.wav,True,id08519
BmlSf2m-qQg,wav,2,2,16000,113280,7.08,../data/speech/concat_audio_df2/id08519/BmlSf2m-qQg.wav,True,id08519
VqpgUNvYMPc,wav,2,2,16000,490240,30.64,../data/speech/concat_audio_df2/id08519/VqpgUNvYMPc.wav,True,id08519
ON8LWiAYgeM,wav,2,2,16000,326400,20.4,../data/speech/concat_audio_df2/id51728/ON8LWiAYgeM.wav,True,id51728
SY-_F7Jwf3Y,wav,2,2,16000,604800,37.8,../data/speech/concat_audio_df2/id51728/SY-_F7Jwf3Y.wav,True,id51728
AB72oddBCH8,wav,2,2,16000,240640,15.04,../data/speech/concat_audio_df2/id51728/AB72oddBCH8.wav,True,id51728
10AY2EXsEtw,wav,2,2,16000,574080,35.88,../data/speech/concat_audio_df2/id51728/10AY2EXsEtw.wav,True,id51728
L8X2yOBO5Qk,wav,2,2,16000,229120,14.32,../data/speech/concat_audio_df2/id51728/L8X2yOBO5Qk.wav,True,id51728
fPqtRVv9xIY,wav,2,2,16000,694400,43.4,../data/speech/concat_audio_df2/id51728/fPqtRVv9xIY.wav,True,id51728
Z6R8ZiR6Kis,wav,2,2,16000,417280,26.08,../data/speech/concat_audio_df2/id51728/Z6R8ZiR6Kis.wav,True,id51728
bUPUxv55pcw,wav,2,2,16000,109440,6.84,../data/speech/concat_audio_df2/id51728/bUPUxv55pcw.wav,True,id51728
aXuWfALjnlI,wav,2,2,16000,461440,28.84,../data/speech/concat_audio_df2/id51728/aXuWfALjnlI.wav,True,id51728
8ecnQDSvybU,wav,2,2,16000,813440,50.84,../data/speech/concat_audio_df2/id51728/8ecnQDSvybU.wav,True,id51728
1XkOsKxdnx8,wav,2,2,16000,15360,0.96,../data/speech/concat_audio_df2/id51728/1XkOsKxdnx8.wav,True,id51728
fL0aaWTlXSs,wav,2,2,16000,254080,15.88,../data/speech/concat_audio_df2/id51728/fL0aaWTlXSs.wav,True,id51728
Ewy5bFIySOk,wav,2,2,16000,382080,23.88,../data/speech/concat_audio_df2/id51728/Ewy5bFIySOk.wav,True,id51728
Nr57HSDWs8Y,wav,2,2,16000,632960,39.56,../data/speech/concat_audio_df2/id51728/Nr57HSDWs8Y.wav,True,id51728
zadLEIG_3mQ,wav,2,2,16000,224000,14.0,../data/speech/concat_audio_df2/id51728/zadLEIG_3mQ.wav,True,id51728
Um3WcfmN1wE,wav,2,2,16000,196480,12.28,../data/speech/concat_audio_df2/id51728/Um3WcfmN1wE.wav,True,id51728
6ZYjzSqPlZg,wav,2,2,16000,512000,32.0,../data/speech/concat_audio_df2/id51728/6ZYjzSqPlZg.wav,True,id51728
r3ydy_aKQAA,wav,2,2,16000,36480,2.28,../data/speech/concat_audio_df2/id34823/r3ydy_aKQAA.wav,True,id34823
MflbdFL1D4g,wav,2,2,16000,31360,1.96,../data/speech/concat_audio_df2/id34823/MflbdFL1D4g.wav,True,id34823
n_naX2pnV_g,wav,2,2,16000,74240,4.64,../data/speech/concat_audio_df2/id34823/n_naX2pnV_g.wav,True,id34823
x2k61ckHGp8,wav,2,2,16000,95360,5.96,../data/speech/concat_audio_df2/id34823/x2k61ckHGp8.wav,True,id34823
hxL6uEJwvOY,wav,2,2,16000,45440,2.84,../data/speech/concat_audio_df2/id34823/hxL6uEJwvOY.wav,True,id34823
X6F77iUC0uY,wav,2,2,16000,407680,25.48,../data/speech/concat_audio_df2/id31480/X6F77iUC0uY.wav,True,id31480
9HwLdcvEM_I,wav,2,2,16000,795520,49.72,../data/speech/concat_audio_df2/id31480/9HwLdcvEM_I.wav,True,id31480
kc4NW4aFOIQ,wav,2,2,16000,698240,43.64,../data/speech/concat_audio_df2/id31480/kc4NW4aFOIQ.wav,True,id31480
sl60qYYeAIo,wav,2,2,16000,591360,36.96,../data/speech/concat_audio_df2/id31480/sl60qYYeAIo.wav,True,id31480
uebgjcL7Wvs,wav,2,2,16000,273920,17.12,../data/speech/concat_audio_df2/id31480/uebgjcL7Wvs.wav,True,id31480
1BPzUNlLthI,wav,2,2,16000,581760,36.36,../data/speech/concat_audio_df2/id31480/1BPzUNlLthI.wav,True,id31480
B3ekMtHqYl4,wav,2,2,16000,55680,3.48,../data/speech/concat_audio_df2/id31480/B3ekMtHqYl4.wav,True,id31480
KJYhVdyCnAc,wav,2,2,16000,218240,13.64,../data/speech/concat_audio_df2/id31480/KJYhVdyCnAc.wav,True,id31480
V6ezj5xJjO0,wav,2,2,16000,698880,43.68,../data/speech/concat_audio_df2/id31480/V6ezj5xJjO0.wav,True,id31480
dyVpqpDadJU,wav,2,2,16000,18560,1.16,../data/speech/concat_audio_df2/id31480/dyVpqpDadJU.wav,True,id31480
9K8ocLedcx4,wav,2,2,16000,551680,34.48,../data/speech/concat_audio_df2/id31480/9K8ocLedcx4.wav,True,id31480
sy7z5O3EsL0,wav,2,2,16000,671360,41.96,../data/speech/concat_audio_df2/id31480/sy7z5O3EsL0.wav,True,id31480
dGoJ2iZsJOU,wav,2,2,16000,585600,36.6,../data/speech/concat_audio_df2/id31480/dGoJ2iZsJOU.wav,True,id31480
FZlNEbMRGtI,wav,2,2,16000,656640,41.04,../data/speech/concat_audio_df2/id31480/FZlNEbMRGtI.wav,True,id31480
h2Fbd5iouDU,wav,2,2,16000,736640,46.04,../data/speech/concat_audio_df2/id31480/h2Fbd5iouDU.wav,True,id31480
Y0Xm_6uZN7w,wav,2,2,16000,304640,19.04,../data/speech/concat_audio_df2/id31480/Y0Xm_6uZN7w.wav,True,id31480
KIZEA4j1h9Y,wav,2,2,16000,48640,3.04,../data/speech/concat_audio_df2/id31480/KIZEA4j1h9Y.wav,True,id31480
jzF1jXqO1o4,wav,2,2,16000,739200,46.2,../data/speech/concat_audio_df2/id31480/jzF1jXqO1o4.wav,True,id31480
zxe1TPwGdsc,wav,2,2,16000,700800,43.8,../data/speech/concat_audio_df2/id31480/zxe1TPwGdsc.wav,True,id31480
qll8vAXZ18k,wav,2,2,16000,1393280,87.08,../data/speech/concat_audio_df2/id31480/qll8vAXZ18k.wav,True,id31480
eIJLJYmoh8M,wav,2,2,16000,509440,31.84,../data/speech/concat_audio_df2/id31480/eIJLJYmoh8M.wav,True,id31480
oABq9pJpTkc,wav,2,2,16000,169600,10.6,../data/speech/concat_audio_df2/id31480/oABq9pJpTkc.wav,True,id31480
QvAPrUgMjAo,wav,2,2,16000,296320,18.52,../data/speech/concat_audio_df2/id34371/QvAPrUgMjAo.wav,True,id34371
QJ_Bgup5PkE,wav,2,2,16000,36480,2.28,../data/speech/concat_audio_df2/id34371/QJ_Bgup5PkE.wav,True,id34371
